x1,x2,y,yp
-1.25283356409648,-1.83794363198462,1,1
-1.51903882428331,-2.50092331260946,1,1
-0.175497701908114,1.42366778684722,2,2
1.72591319667274,2.00022423603524,2,2
1.78791382525427,0.860728858837519,2,3
-2.54210050491857,-2.08521946317981,1,1
-0.674377960858383,-1.17330272726807,1,1
0.967221641602079,0.359676884600201,2,2
-0.979488012892654,2.04064059619484,3,3
-1.23262126702303,-1.28645878206772,1,1
2.50943887039926,1.62520582870806,2,2
-0.0910154404001069,-1.17979744582641,1,1
-1.92771885323406,-0.976716691873754,1,3
-0.00253010670580234,3.76305318191096,2,2
0.681858425259533,-1.01917504020103,1,1
1.19736782570012,-1.57078615794015,2,3
-1.38256169387897,3.12311359525233,3,1
1.29715253451598,2.9175433832347,2,2
-1.75847235847521,2.27499184210801,3,3
-1.33589116878719,2.57561277839419,3,2
2.31470501900729,1.57209330833029,2,2
-1.02873219476039,2.69048584262568,3,3
-1.42592708501979,3.0784926930613,3,3
3.05548388653969,2.67488789624656,2,2
-1.51106117740837,-1.19926533502837,1,1
-2.42983128373164,3.63334184653085,3,3
-1.42098674669196,2.79017350392388,3,1
-1.3946798101105,-0.538878880742304,1,1
1.24398697566685,2.10964096672603,2,2
-0.898698448592192,-1.65814522559164,1,2
-2.43932436643684,2.08939276943198,3,3
0.667956446661738,1.64936618978165,2,2
-0.68532593352668,-1.88677514851083,1,1
-1.76282686143237,-1.78442968216582,1,1
0.404075013018419,2.41284326056848,2,3
-0.832356943528802,-0.927793329798307,1,1
-1.08892245972352,3.59350201014273,3,1
-1.93471950134394,-1.98917814827839,1,1
-0.265936508346814,-1.24022948310658,1,1
-1.0618725734278,3.74919592020164,3,1
-1.78051736294217,2.78207186849053,3,3
-1.19123738024201,3.08941940466163,3,3
-0.967020969229268,-0.959260808185327,1,1
0.448567737269206,-1.68236154873033,1,2
-0.634595189517029,3.22612754214683,3,3
-0.332586513323024,1.72284525066834,3,3
0.63962200431546,-1.23569735808942,2,3
-0.289841530119407,3.3671811765248,3,3
0.661455497258462,-2.59548199382643,1,2
-2.60243492564187,3.01044709015737,3,3
-1.81728057450316,-0.697199016401756,1,3
-0.939221759942681,-2.1122209214473,1,2
-3.16554651095982,-1.40999463600704,1,1
2.42095641159591,1.44717356351701,2,2
-1.1386199482378,2.35752204508083,3,3
-1.0409898372182,3.03786441941903,3,3
-1.38493343993674,-2.70992382330066,1,3
-1.08994152217504,1.82344230314676,3,3
2.00263226321207,1.41313859846749,2,2
1.83070442256465,2.06253023924595,2,2
1.06768628628751,1.61521699447948,2,2
-2.70657190414883,2.47923852585685,3,3
0.178736552429071,-0.015405561624968,1,2
-1.66092739052187,-1.90510049756082,1,1
-1.81969214194183,2.87735981247937,3,3
-1.97270691269454,3.22231683852353,3,3
-1.32020316797298,3.14028517755883,3,3
2.83476070648148,3.06006462259469,2,2
-2.47810296123264,2.48109011420188,3,3
2.9606631146467,1.97201510467837,2,2
2.52525311222667,0.975341932684164,2,3
-0.90418784054677,2.30408225805642,3,3
0.0688169192529289,2.06657428902225,2,1
-0.930959923582439,2.48130486709617,3,3
-3.03208783118749,-2.24251929282296,1,1
-1.33022434073134,-0.445023771462522,1,2
-0.449934913671721,0.672149974459219,2,3
1.51131476167716,2.83541006585049,2,1
-0.178564426531864,1.82988804794029,2,2
0.0644460689178599,3.37979889992512,2,2
2.1564519212567,3.83215891685577,2,1
-1.96954694623485,-2.63886258838878,1,1
-1.03804635751162,-2.06813974254633,1,2
-0.651548048318149,0.654209745675928,2,2
-0.714584519658834,-2.25017662163057,1,1
-2.01929849486605,-1.35076670691794,1,1
-2.26614576036204,2.60896699666886,3,3
-0.731064544585962,-2.96601441270559,1,1
-0.873442980886547,2.38320408882369,3,3
-1.75446668914803,2.7669075718763,3,3
-1.79310686634455,-2.6927408639433,1,1
2.91189350761216,-0.555127031758105,2,2
-1.220791526561,1.18635773671993,1,1
-1.62890713166361,2.19501209431726,3,3
-0.589780950682466,2.71199065647205,3,3
0.0452796386156098,-1.09047596295648,1,1
1.24751545000414,0.479419481644967,2,2
0.468328500657518,0.140760051197374,2,2
-1.38648955753451,2.87726946623187,3,3
-3.34763014800294,4.9026067795782,3,3
-2.40929909892762,-2.24215162762845,1,1
-2.82678372081165,2.78750929935707,3,3
0.69867147937733,1.43645983494948,2,2
0.541759005003381,0.82817623353996,2,2
-0.970483471689553,2.32501358413523,3,3
-3.00687223839333,1.78677070904645,3,1
-2.26029300469009,-1.15785598967441,1,3
-0.0650485196109809,2.11956994212462,2,2
3.05846231710846,1.66270812954941,2,2
-0.720616336258596,4.8649379768014,3,3
2.61745148651835,0.414669595975313,2,2
-1.00758015088964,4.40390276682486,3,1
2.23569659459351,1.64853332502193,2,2
3.88132639774164,1.57366596869681,2,2
1.36270051952569,0.812967074603906,2,2
3.38177891975784,1.25571318611742,2,2
0.142820176521483,-1.14871536079867,1,1
-1.26210622390299,-1.74706008317033,1,3
-1.73921788276022,-1.47725196218084,1,1
-1.05134060591634,-3.17039868210036,1,1
-0.884836995058451,4.40003381089294,3,3
0.54039044043078,1.906702950156,2,2
0.24418633014582,-2.32234534704287,1,1
-0.00534276449455384,-2.13411747313069,1,1
-0.0598325322852198,3.99487831525282,3,2
-1.79276409607395,2.68524554798822,3,3
-1.09814539981195,2.22059403351485,3,3
-2.91067283624911,-1.33818676389109,1,2
-1.23468045843716,-1.93120495130814,1,1
0.802164713238425,1.27129821465264,2,2
1.67991238160643,2.25663889612036,2,2
1.3449216447079,3.11415826897014,2,2
-1.85957821856547,3.30851092614225,3,3
0.179981246709193,-0.146603062325222,2,2
-2.35990369288796,3.06072161581466,3,3
-1.43042630762578,0.0463312260551187,2,3
-1.20941872763203,0.822023321917777,3,3
-1.15827209021715,3.85684089977796,3,3
-1.03182928973851,2.62771568187751,3,3
-2.23721662233336,3.74585451512778,3,1
0.288627337184507,0.557416841716409,2,2
1.9594484035437,1.22401074308317,2,2
0.403149094728966,-0.699796419037292,1,1
2.16689313564763,1.56918736123999,2,2
-0.533162951115103,-1.365585448699,1,2
1.6239081962006,0.749618591935849,2,2
1.54910409676802,1.45145688490139,2,2
-2.71754778875396,3.64814723941174,3,3
-0.175353225009679,3.61412619959254,3,3
-1.80272240406116,0.0380717845483496,2,2
-1.96201767306247,-1.80656739088631,1,2
0.00221864693747142,0.381161772689608,2,2
3.43657599270204,2.40467720755861,2,2
2.57487445671244,1.53364932788311,2,2
-0.9721851631075,1.9557653997872,3,1
-1.42549686741899,2.95027301320497,3,3
-0.0900260471256791,3.48652404666487,3,2
0.575122151458304,-1.85693443190825,1,1
-0.455508267424365,-2.26068533255634,1,1
-1.52646749437462,0.287570144051566,1,1
0.0811784801595872,3.87745921052152,3,3
-2.14747210320069,-0.47802640347963,1,1
-2.15004592624152,-0.459352376333464,1,2
-0.456852188870283,-1.20978036666849,1,1
-0.596203721942138,2.69809530486423,3,2
-1.20907506023587,1.37419043830606,3,3
1.62503143866275,1.80869913934286,2,1
-0.804315400681256,2.12099014628475,2,2
3.9804643708213,0.555035385403018,2,3
0.25818973755991,4.04782075902277,2,2
1.02587903064113,0.508228705187545,2,2
-0.481418346806512,0.618116576096559,3,3
0.831062131161982,-1.55452468580374,1,1
-0.215256525500227,-1.08800417154171,1,1
-0.130689833833717,-1.90734298060466,1,2
-3.21444787436677,2.82819898513857,3,3
1.68831510062307,2.50123790210404,2,2
-1.65933785614249,3.62648194002644,3,2
-1.26084634769934,0.166747822588315,1,1
-1.50730507818503,-2.38610656456428,1,1
1.05045833751906,0.010511773859136,2,2
2.6343485080297,0.399757894420658,2,1
-1.32807515347835,3.59803224129089,3,3
-0.547185624763725,1.84259514795073,3,1
-0.803281139906001,-1.64136121960719,1,2
-0.141236685067504,2.65714274195501,3,3
-0.998935360903546,3.38292442917562,3,3
0.0871500412786215,-0.417954231031113,2,2
1.99161462253746,0.877465946755197,2,2
-0.424185613226587,3.67843492908769,3,3
1.89026638185959,2.13190533460514,2,2
0.625365753227573,2.16962598981035,2,2
2.06290375602757,0.871976234529956,2,2
-1.41837427098822,1.27022406107813,1,1
-0.750104730207366,-0.781714212581149,1,1
1.66584955444271,2.78111464394573,2,2
