x1,x2,y,yp
1.46304212071527,-0.253651044009742,2,2
1.87209910929924,0.51178506360015,2,2
-1.34079638802844,-1.21284965722481,1,2
-1.04703712858055,-2.10550060911675,1,1
1.48821923165292,1.7378984907173,2,2
1.01587262970888,-0.0111470678487203,2,2
-0.160776197200592,-0.610532756235574,1,1
-0.438246444884102,-0.284116142776495,1,2
0.419078474325297,0.273134985008024,2,2
1.59691875572414,1.06684375960944,2,1
-2.03069767793727,0.595046324593484,1,1
0.222874202638446,0.716883833252784,2,2
0.527129207362051,2.87215029538273,2,2
-1.25159858734657,-2.45113744493435,1,1
-1.76627678308584,0.00573598325183244,1,1
-0.253444187990245,0.592069603610958,2,2
-0.583551257652881,-0.748334779531031,1,1
-0.821430634557773,0.257016988229463,2,1
-1.50987704926506,-1.55893793513708,1,1
-0.473850127257289,-2.76057566486525,1,1
-3.09632851674927,-2.25739989796481,1,1
-0.481722560183185,-0.889194761465526,1,1
-2.08108141904541,-0.523116675620107,1,1
-2.72208656529638,-0.715332733942177,1,1
1.88978866202044,0.606327954444438,2,2
-0.688019976524228,0.956016476940382,2,2
-0.449977809531051,-1.11435908879267,1,1
-0.785431233475185,-1.11763173942105,1,1
-1.26757526432604,-1.42633648662559,1,1
-1.56701529022653,-1.1380460888432,1,1
1.36872009860207,1.22326017376559,2,1
-1.17903984451724,-0.761683468334906,1,2
1.00822149483863,0.782626930795647,2,2
2.13588939690929,2.50040244010022,2,2
-1.13681583216288,-1.21905086555295,1,1
1.21680926726365,1.06479760906139,2,2
-1.63988161789715,-1.22957122085351,1,1
-1.30749274800603,0.131099610954264,1,1
-0.122171375128739,-0.467010408481535,1,1
0.20000470777695,-1.22321240494768,1,1
-0.468319007417321,-2.27988544892793,1,1
-1.18930149458204,-1.64820808740635,1,2
1.57252830400182,0.358403157291106,2,2
-1.40087306705405,-2.15099293719137,1,1
0.0159923276675695,-1.79940811149007,1,1
-1.09151708162067,-0.919862005754824,1,1
-1.5148397237139,-0.636942012676918,1,1
1.58892209744235,1.44264685802602,2,2
-1.87773432553393,-1.04540814687601,1,1
-0.0468054421159377,-0.0138521060075616,2,2
0.60489911784021,1.6400946145656,2,2
-0.0463764738917066,1.77932473661441,2,2
-1.19578081615133,-2.15539512800637,1,1
-1.48844067406801,-0.478316108735432,1,1
0.574096704725716,0.355946481023945,2,2
1.61557698750989,1.41919136716209,2,2
