,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,y,yp,5fold
43,0.8533724340175952,0.8560561732007022,-0.40255539098104454,-0.40255041072437736,-0.9955716559779368,-0.9946396094572604,-0.9946008484381026,-0.9940635815350384,-0.13300492610837433,-0.2685185185185186,0.4109347442680775,-1.0,1,1,2
44,-0.47214076246334313,-0.46869514335868934,-0.8454248606939292,-0.8454237002972351,-0.9987422454848578,-0.9973198047286301,-0.9977962646686134,-0.9981824086002062,-0.054187192118226646,-0.12037037037037046,0.6331569664902998,-0.8461538461538461,1,6,1
45,0.9061583577712611,0.9075482738443534,-0.7387355885921745,-0.7387302703465566,-0.9965280734738262,-0.9921508567052741,-0.994711035204672,-0.996111693355387,-0.33990147783251234,-0.3240740740740742,0.6331569664902998,-0.8461538461538461,1,1,2
46,0.7536656891495601,0.7530719719133996,-0.46028506852619167,-0.4602857044251245,-0.9992925130852325,-0.9980855748061643,-0.998677758801168,-0.9990791261343556,-0.16256157635467983,-0.2685185185185186,0.6190476190476195,-0.8461538461538461,1,6,4
47,0.12375366568914958,0.1234640140433001,-0.45396257238203463,-0.4539626012482274,-0.9990959889422415,-0.998277017325548,-0.9982370117348907,-0.9987487020285453,-0.10344827586206895,-0.19444444444444442,0.6049382716049383,-0.8461538461538461,1,6,3
48,0.8017595307917889,0.8069046225863077,-0.9944034908387668,-0.9944034990302726,-0.9988470583611196,-0.9977026897673973,-0.9987879455677373,-0.9987447334883711,-0.33990147783251234,-0.41666666666666674,0.6261022927689597,-0.8461538461538461,1,6,3
49,-0.08504398826979476,-0.08367466354593334,-0.7411332561278839,-0.7411337890980088,-0.9993056146947652,-0.998659902364315,-0.9988981323343067,-0.9989864693485487,-0.0640394088669951,-0.18518518518518512,0.6331569664902998,-0.8461538461538461,1,6,4
50,0.3372434017595307,0.3376243417203042,-0.634479112428529,-0.6344794933628987,-0.999266309866167,-0.998659902364315,-0.998677758801168,-0.9989100318138887,-0.014778325123152691,-0.12037037037037046,0.6331569664902998,-0.8461538461538461,1,6,1
51,-0.9847507331378299,-0.9765944997074314,-0.6138669060328332,-0.6138591513360174,-0.9925975906140069,-0.9913850866277399,-0.9928378601729932,-0.9920430769506843,-0.49753694581280783,-0.33333333333333326,0.6331569664902998,-0.8461538461538461,1,1,3
52,-0.9870967741935484,-0.9812755997659451,-0.5626641780966861,-0.5626625071412239,-0.9976417102841084,-0.9965540346510959,-0.9971351440691973,-0.997224264965969,-0.29064039408866993,-0.33333333333333326,0.6261022927689597,-0.8461538461538461,1,6,4
53,0.8639296187683285,0.8665886483323579,-0.41146799051440686,-0.41146700307712025,-0.9980085553510248,-0.9965540346510959,-0.9974657043689054,-0.9976830627191541,-0.3201970443349753,-0.34259259259259256,0.4920634920634921,-0.7769230769230769,1,6,2
54,-0.1026392961876833,-0.09888823873610308,-0.36046678867623616,-0.36046433517130616,-0.997563100626912,-0.9965540346510959,-0.9963638367032119,-0.9965011279281357,-0.0640394088669951,-0.18518518518518512,0.4850088183421519,-0.7769230769230769,1,1,5
55,0.4873900293255131,0.489760093622001,-0.1633399068126683,-0.16333882034067104,-0.9981133682272867,-0.9965540346510959,-0.9971351440691973,-0.9973562620630682,-0.13300492610837433,-0.17592592592592604,0.47795414462081176,-0.7769230769230769,1,6,4
56,-0.6093841642228739,-0.5997659449970745,-0.12544206128534974,-0.12544426578973156,-0.9993580211328962,-0.9977026897673973,-0.9993388794005841,-0.998852229163525,0.18226600985221686,0.03703703703703698,0.4920634920634921,-0.7769230769230769,1,5,2
57,0.5096774193548388,0.5155061439438267,-0.8460585585845841,-0.8460560106149249,-0.9976155070650429,-0.9955968220541782,-0.9968045837694893,-0.9968350029384453,-0.16256157635467983,-0.2407407407407407,0.4920634920634921,-0.5384615384615384,1,6,3
58,0.27624633431085055,0.27794031597425395,-0.8323843657347394,-0.8323846110706073,-0.9991483953803725,-0.9984684598449315,-0.9987879455677373,-0.9987635409178924,-0.07389162561576357,-0.12037037037037046,0.7037037037037042,-0.5384615384615384,1,6,5
59,0.47214076246334313,0.47103569338794604,-0.8903177263850277,-0.8903174247097752,-0.9991877002089706,-0.9984684598449315,-0.9984573852680293,-0.9988330766435538,-0.024630541871921152,-0.20370370370370372,-0.5308641975308639,-0.5384615384615384,1,5,2
60,-0.17067448680351904,-0.16910473961380934,-0.8765640324139629,-0.876564521228309,-0.9993318179138306,-0.9984684598449315,-0.9990083191008761,-0.999173680917637,-0.20197044334975367,-0.3148148148148149,-0.5308641975308639,-0.5384615384615384,1,2,1
61,0.39120234604105564,0.3914569923932123,-0.9642639378677167,-0.9642641442456371,-0.9992401066471016,-0.9984684598449315,-0.9988981323343067,-0.9988589584272987,-0.014778325123152691,-0.12037037037037046,-0.5238095238095237,-0.3846153846153846,1,5,3
62,-0.26568914956011735,-0.2615564657694559,-0.6818055444174381,-0.6818061642244245,-0.9990304808945779,-0.9977026897673973,-0.9988981323343067,-0.9986519041573393,-0.1724137931034483,-0.17592592592592604,-0.5238095238095237,-0.3846153846153846,1,5,3
63,0.7630498533724339,0.7624341720304271,-0.8633170810547055,-0.8633172811149369,-0.9991614969899052,-0.998659902364315,-0.9987879455677373,-0.9989000241908407,-0.1428571428571428,-0.25,0.4285714285714288,-0.5384615384615384,1,6,2
64,0.35131964809384164,0.35400819192510236,-0.8515997559192321,-0.8516001272016077,-0.9991090905517742,-0.998659902364315,-0.9988981323343067,-0.9986893464711569,-0.024630541871921152,-0.16666666666666674,0.4285714285714288,-0.5384615384615384,1,6,5
65,0.7982404692082112,0.799882972498537,-0.8421029155880667,-0.842095751256763,-0.9950213883775622,-0.9921508567052741,-0.9934989807724093,-0.9934508734411834,-0.24137931034482762,-0.25,0.4285714285714288,-0.5384615384615384,1,1,5
66,-0.07565982404692084,-0.07314218841427744,-0.8376081748722686,-0.8376071799884262,-0.998585026170465,-0.9978941322867808,-0.9979064514351826,-0.9981233981332678,-0.1724137931034483,-0.2685185185185186,0.42151675485008866,-0.5384615384615384,1,6,3
67,-0.9601173020527859,-0.9578700994733763,-0.860112538767389,-0.8601125894463341,-0.9993580211328962,-0.9988513448836986,-0.998677758801168,-0.9991167409933982,-0.0640394088669951,-0.2685185185185186,0.5061728395061733,-0.5384615384615384,1,6,4
68,0.8815249266862171,0.8818022235225278,-0.8169489765347664,-0.8169489363196951,-0.9992008018185033,-0.9975112472480138,-0.9985675720345987,-0.9991403796892185,-0.28078817733990147,-0.4722222222222222,0.5132275132275135,-0.5384615384615384,1,6,3
69,0.8885630498533725,0.8888238736102982,-0.701498403545072,-0.7014993026714187,-0.9992925130852325,-0.9980855748061643,-0.9991185058674453,-0.9992366599247496,-0.3004926108374384,-0.40740740740740744,0.5132275132275135,-0.5384615384615384,1,6,2
70,0.896774193548387,0.9005266237565828,-0.6781773042941621,-0.6781776212683059,-0.9988601599706524,-0.9977026897673973,-0.998677758801168,-0.9986965933706055,-0.24137931034482762,-0.41666666666666674,0.5202821869488536,-0.5384615384615384,1,6,1
71,0.8639296187683285,0.8654183733177296,-0.61683309902843,-0.616831194715217,-0.9975368974078466,-0.9963625921317124,-0.997024957302628,-0.9968655434432643,-0.20197044334975367,-0.2685185185185186,0.4850088183421519,-0.5384615384615384,1,6,2
72,-0.4346041055718475,-0.4312463428905794,0.7600691598125837,0.7600678162060026,-0.9989649728469142,-0.9975112472480138,-0.9979064514351826,-0.9985404399420111,-0.024630541871921152,-0.2407407407407407,0.5132275132275135,-0.5384615384615384,1,1,4
73,0.25161290322580654,0.2510239906377998,-0.9644109224988096,-0.9644100501595875,-0.9992008018185033,-0.9971283622092466,-0.9981268249683214,-0.9992466675477977,-0.4285714285714286,-0.4814814814814815,0.6472663139329811,0.3153846153846154,1,1,1
74,-0.269208211143695,-0.26623756582796965,-0.953346708318475,-0.9533467766040252,-0.9992401066471016,-0.998659902364315,-0.9987879455677373,-0.9992520164497717,-0.38916256157635465,-0.4907407407407407,0.6472663139329811,0.3153846153846154,1,1,2
75,-0.47683284457478003,-0.4745465184318316,-0.9701333084353078,-0.9701342765809144,-0.9996331549330835,-0.9988513448836986,-0.9994490661671533,-0.9995217046363938,-0.21182266009852213,-0.2685185185185186,0.6402116402116409,-0.20769230769230762,1,6,5
76,-0.5601173020527859,-0.5552954944411937,-0.9209664871189309,-0.9209636754362233,-0.9972879668267246,-0.9957882645735617,-0.99669439700292,-0.9958961843694042,-0.11330049261083741,-0.0185185185185186,0.6402116402116409,-0.20769230769230762,1,6,3
77,-0.8533724340175953,-0.8478642480983032,-0.7954374522232541,-0.7954360568487651,-0.9979823521319594,-0.9965540346510959,-0.9975758911354746,-0.9968244776797224,-0.0049261083743842304,-0.03703703703703698,-0.5590828924162254,-0.6923076923076923,1,6,4
78,-0.8545454545454545,-0.8408425980105325,-0.6347991198486336,-0.6347582090950382,-0.9653986492240572,-0.9687948693404804,-0.9687069582943089,-0.9482754277309855,-0.3694581280788177,-0.04629629629629628,-0.38977072310405614,-1.0,1,1,1
79,0.5495601173020528,0.5623171445289643,-0.9218701190490772,-0.9218414219956478,-0.9719232507713572,-0.9747295874413706,-0.9779626466861331,-0.9605311425151091,-0.8423645320197044,-0.11111111111111116,-0.46031746031746046,-1.0,1,1,2
80,-0.04164222873900292,-0.018139262726740824,-0.9908351847002865,-0.9908114710705703,-0.9814088160730545,-0.9731980472863022,-0.9797256349512424,-0.97570839304836,-0.5369458128078818,-0.17592592592592604,0.5485008818342152,-1.0,1,7,4
81,-0.05219941348973611,-0.04973668812170873,-0.9760795609011328,-0.9760788255544579,-0.9986767374371941,-0.9978941322867808,-0.9982370117348907,-0.9980709443848781,-0.044334975369458074,-0.17592592592592604,0.5485008818342152,-1.0,1,6,4
82,0.5565982404692082,0.5576360444704505,-0.9814745439643896,-0.9814753414383273,-0.9995021388377562,-0.998277017325548,-0.9993388794005841,-0.9993505397732274,-0.12315270935960587,-0.3148148148148149,-0.5167548500881836,-0.8461538461538461,1,6,1
83,-0.9249266862170088,-0.8935049736688123,-0.9366909152789984,-0.9366008759901419,-0.8570352367788383,-0.908299033215277,-0.933557379758691,-0.8108849119898572,-0.7931034482758621,-0.03703703703703698,-0.5238095238095237,-0.8461538461538461,1,1,4
84,-0.9331378299120234,-0.9239321240491516,-0.9958271155675905,-0.9958265053885041,-0.9982574859321467,-0.9969369196898631,-0.99834719850146,-0.9981598051757357,-0.458128078817734,-0.4444444444444444,-0.5308641975308639,0.23076923076923084,1,7,3
85,0.08035190615835774,0.08367466354593311,-0.9026641272529458,-0.9026636534347824,-0.9985326197323341,-0.9977026897673973,-0.9982370117348907,-0.997770198057762,-0.07389162561576357,-0.04629629629629628,-0.4179894179894177,0.3846153846153848,1,6,5
86,-0.02639296187683282,-0.025160912814511494,-0.8719421823473769,-0.8719411372094901,-0.9989518712373815,-0.9978941322867808,-0.9979064514351826,-0.9983744514355937,0.044334975369458185,-0.15740740740740744,-0.4179894179894177,0.3846153846153848,1,6,1
87,0.4087976539589442,0.4148624926857811,-0.46238429871344533,-0.46238200417719233,-0.9964232605975644,-0.9967454771704795,-0.9965842102363507,-0.9950417404153716,-0.23152709359605905,-0.16666666666666674,-0.5238095238095237,-1.0,1,6,4
88,0.4392961876832844,0.4441193680514921,-0.3877148735427587,-0.38771207201188695,-0.9962398380641061,-0.9955968220541782,-0.9961434631700733,-0.9944985680471781,-0.09359605911330049,-0.12037037037037046,-0.5167548500881836,-1.0,1,5,2
89,0.12492668621700886,0.1351667641895844,-0.3573212559420732,-0.3573180366826264,-0.9959253994353205,-0.993490954340959,-0.9958129028703653,-0.9940031907063002,-0.3300492610837439,-0.09259259259259256,-0.5167548500881836,-1.0,1,1,4
90,-0.624633431085044,-0.6149795201872441,-0.32562526822961857,-0.3256200924307031,-0.9943007998532619,-0.993490954340959,-0.994380474904964,-0.9922987889740842,-0.3793103448275862,-0.12037037037037046,-0.5167548500881836,-1.0,1,1,1
91,-0.9601173020527859,-0.9449970743124635,-0.9806185202638111,-0.9806097665443748,-0.9900820815837226,-0.9917679716665071,-0.9925072998732852,-0.98831385700349,-0.5665024630541872,-0.19444444444444442,-0.5238095238095237,-1.0,1,1,4
92,-0.8134897360703812,-0.8033937975424226,-0.9589231881274627,-0.9589147743065078,-0.9911564135654065,-0.9919594141858906,-0.992727673406424,-0.9883795967342021,-0.29064039408866993,-0.19444444444444442,-0.5308641975308639,-1.0,1,1,1
93,0.4838709677419355,0.49093036863662953,-0.9961685389874038,-0.9961670038782932,-0.9972617636076592,-0.9969369196898631,-0.997686077902044,-0.9969683803973441,-0.5172413793103448,-0.33333333333333326,-0.5167548500881836,-0.5384615384615384,1,6,4
94,0.5753665689149561,0.577530719719134,-0.9846236203531806,-0.9846244132178741,-0.9993449195233635,-0.998659902364315,-0.9993388794005841,-0.9991719554653874,-0.1428571428571428,-0.33333333333333326,-0.5097001763668425,-0.5384615384615384,1,6,3
95,-0.34662756598240474,-0.3376243417203043,-0.6273038280945407,-0.6273017543838024,-0.9966066831310226,-0.9950224944960275,-0.9969147705360587,-0.9951668357034722,-0.10344827586206895,-0.17592592592592604,-0.5379188712522041,-1.0,1,6,3
96,0.24105571847507323,0.24283206553540082,-0.9444236318931689,-0.9444215562352515,-0.9982574859321467,-0.9969369196898631,-0.9972453308357667,-0.9973885280201368,0.014778325123152802,-0.17592592592592604,0.6331569664902998,-0.7692307692307692,1,6,4
97,-0.08504398826979476,-0.08367466354593334,-0.8400992100038294,-0.8400946678244643,-0.9976548118936411,-0.9948310519766439,-0.995372155804088,-0.9965466798675268,-0.024630541871921152,-0.18518518518518512,0.6331569664902998,-0.7692307692307692,1,1,2
98,0.13900293255131957,0.14101813926272655,-0.8089529509745397,-0.8089521521045272,-0.9985981277799978,-0.9975112472480138,-0.998016638201752,-0.9979360140189545,-0.014778325123152691,-0.16666666666666674,0.6472663139329811,-0.7692307692307692,1,6,2
99,-0.5612903225806452,-0.5576360444704507,-0.5895455717451782,-0.5895455562327863,-0.9986898390467268,-0.998277017325548,-0.99834719850146,-0.9980787089200016,-0.0640394088669951,-0.16666666666666674,0.6402116402116409,-0.7692307692307692,1,6,4
100,0.20469208211143686,0.20538326506729065,-0.5498734337528018,-0.5498740925946355,-0.9993580211328962,-0.9988513448836986,-0.9987879455677373,-0.9990080375016694,0.09359605911330049,-0.09259259259259256,0.6402116402116409,-0.7692307692307692,1,6,5
101,0.822873900293255,0.8256290228203627,-0.48092670266249404,-0.4809260757749345,-0.9982705875416795,-0.9978941322867808,-0.9977962646686134,-0.9977386222815932,-0.12315270935960587,-0.3148148148148149,0.6331569664902998,-0.7692307692307692,1,6,1
102,-0.7900293255131965,-0.7788180222352253,-0.8037869188146414,-0.8037847408606199,-0.9965411750833589,-0.9959797070929453,-0.997024957302628,-0.9958076686689966,-0.5172413793103448,-0.17592592592592604,0.40740740740740744,-0.3846153846153846,1,6,2
103,0.14956011730205288,0.1562317144528964,-0.9496770228432451,-0.9496630759739951,-0.9873176419723163,-0.9894706614339044,-0.9887609498099279,-0.9832175612388886,-0.3497536945812808,-0.11111111111111116,-0.5238095238095237,0.03846153846153855,1,1,1
104,0.8521994134897362,0.858396723229959,-0.9143569549499039,-0.9143501470768589,-0.993278874309709,-0.9942567244184933,-0.9938295410721173,-0.9928614589526988,-0.5467980295566502,-0.34259259259259256,0.4285714285714288,-0.34615384615384615,1,1,5
105,-0.7360703812316716,-0.729666471620831,-0.8902550191053057,-0.8902547175218366,-0.9985064165132687,-0.9971283622092466,-0.9984573852680293,-0.9980319491640357,-0.3004926108374384,-0.16666666666666674,0.435626102292769,-0.34615384615384615,1,6,5
106,0.718475073313783,0.7343475716793446,-0.7179634555223966,-0.7179353650667655,-0.967403195482565,-0.972432277208768,-0.9784033937524104,-0.9512062809222612,-0.812807881773399,-0.03703703703703698,0.435626102292769,-0.34615384615384615,1,1,4
107,0.595307917888563,0.6021064950263311,-0.6782922419616624,-0.6782902476918516,-0.9967376992263499,-0.9961711496123289,-0.997024957302628,-0.9952032427459401,-0.12315270935960587,-0.04629629629629628,0.4285714285714288,-0.34615384615384615,1,6,5
108,0.35483870967741926,0.361029842012873,-0.673659606859252,-0.6736582356570018,-0.9978644376461648,-0.9961711496123289,-0.9972453308357667,-0.9968092936999253,-0.1428571428571428,-0.10185185185185186,0.40740740740740744,-0.34615384615384615,1,6,3
109,0.5542521994134897,0.5564657694558219,-0.6992018072022315,-0.6992014771163444,-0.9985588229513995,-0.9973198047286301,-0.9982370117348907,-0.9980693914778535,-0.1724137931034483,-0.16666666666666674,-0.5379188712522041,-1.0,1,5,2
110,0.4780058651026393,0.48273844353423057,-0.9158657814617406,-0.9158628231731254,-0.9973010684362573,-0.9957882645735617,-0.9965842102363507,-0.9961646647394516,-0.1724137931034483,-0.17592592592592604,-0.5661375661375656,-0.9230769230769231,1,5,1
111,0.46041055718475077,0.4675248683440607,-0.8928186221207709,-0.8928152353507073,-0.9956109608065351,-0.9954053795347946,-0.9962536499366427,-0.9942837492420952,-0.3300492610837439,-0.18518518518518512,-0.5520282186948853,-0.9230769230769231,1,6,5
